2024-03-26 18:15:47,417 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1020418.json
2024-03-26 18:15:47,428 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\4e87fd5eb9adc34574880ed08ad802d1.txt
2024-03-26 18:29:59,105 - DEBUG: Writing tag: horn, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: inside, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: legs up, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: long hair, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: looking up, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: lying, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: magic, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: nude, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: on back, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: open mouth, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: pupils, 
2024-03-26 18:29:59,105 - DEBUG: Writing tag: raised tail, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: reclining, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: relaxing, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: runes, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: scales, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: scroll, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: seductive, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: side view, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: slit pupils, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: smile, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: solo, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: spikes, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: tail, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: teal eyes, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: teeth, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: text, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: toes, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: white body, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: white countershading, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: by nexivian, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: dota, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: mythology, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: dragon, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: furred dragon, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: reptile, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: scalie, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: 2019, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: english text, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: full-length portrait, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: hi res, 
2024-03-26 18:29:59,106 - DEBUG: Writing tag: portrait, 
2024-03-26 18:29:59,108 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1956322.json
2024-03-26 18:29:59,109 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\a431552458b53178c1a71ac29463324a.txt
2024-03-26 18:29:59,109 - DEBUG: Writing tag: 3 toes, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: belly scales, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: blue body, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: blue hair, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: blue scales, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: book, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: countershade tail, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: countershade torso, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: countershading, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: detailed background, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: featureless crotch, 
2024-03-26 18:29:59,109 - DEBUG: Writing tag: feet, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: female, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: feral, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: fur, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: hair, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: head down, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: high-angle view, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: holding book, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: holding object, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: horn, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: inside, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: legs up, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: long hair, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: looking down, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: lying, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: magic, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: nude, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: on back, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: pupils, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: raised tail, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: reclining, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: relaxing, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: runes, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: scales, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: scroll, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: side view, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: slit pupils, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: smile, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: solo, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: spikes, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: tail, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: teal eyes, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: teeth, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: text, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: toes, 
2024-03-26 18:29:59,110 - DEBUG: Writing tag: white body, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: white countershading, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: by nexivian, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: dota, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: mythology, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: dragon, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: furred dragon, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: reptile, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: scalie, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: 2019, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: english text, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: full-length portrait, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: hi res, 
2024-03-26 18:29:59,111 - DEBUG: Writing tag: portrait, 
2024-03-26 18:29:59,111 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1956326.json
2024-03-26 18:29:59,113 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\4ba42023a6ff525f3ecea1842966674e.txt
2024-03-26 18:29:59,113 - DEBUG: Writing tag: 3 toes, 
2024-03-26 18:29:59,113 - DEBUG: Writing tag: anus, 
2024-03-26 18:29:59,113 - DEBUG: Writing tag: belly scales, 
2024-03-26 18:29:59,113 - DEBUG: Writing tag: black border, 
2024-03-26 18:29:59,113 - DEBUG: Writing tag: blue anus, 
2024-03-26 18:29:59,113 - DEBUG: Writing tag: blue body, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: blue hair, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: blue pussy, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: blue scales, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: book, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: border, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: countershade tail, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: countershade torso, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: countershading, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: detailed background, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: feet, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: female, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: feral, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: fur, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: genitals, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: hair, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: head down, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: high-angle view, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: holding book, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: holding object, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: horn, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: inside, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: legs up, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: long hair, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: looking up, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: lying, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: magic, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: nude, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: on back, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: open mouth, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: pupils, 
2024-03-26 18:29:59,114 - DEBUG: Writing tag: pussy, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: raised tail, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: reclining, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: relaxing, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: runes, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: scales, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: scroll, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: side view, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: slit pupils, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: smile, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: solo, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: spikes, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: tail, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: teal eyes, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: teeth, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: text, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: toes, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: white body, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: white countershading, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: by nexivian, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: dota, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: mythology, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: dragon, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: furred dragon, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: reptile, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: scalie, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:29:59,115 - DEBUG: Writing tag: 2019, 
2024-03-26 18:29:59,116 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:29:59,116 - DEBUG: Writing tag: english text, 
2024-03-26 18:29:59,116 - DEBUG: Writing tag: full-length portrait, 
2024-03-26 18:29:59,116 - DEBUG: Writing tag: hi res, 
2024-03-26 18:29:59,116 - DEBUG: Writing tag: portrait, 
2024-03-26 18:29:59,116 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\2029454.json
2024-03-26 18:29:59,118 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1f6d421b3e9d8ed468b1d4ba42aeb2b9.txt
2024-03-26 18:29:59,118 - DEBUG: Writing tag: ambiguous gender, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: beach, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: bikini, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: blue body, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: blue claws, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: blue hair, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: blue horn, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: blue scales, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: blue teeth, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: bottle, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: butt, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: claws, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: clothed, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: clothed feral, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: clothing, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: cloud, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: container, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: detailed background, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: eyes closed, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: eyewear, 
2024-03-26 18:29:59,118 - DEBUG: Writing tag: feral, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: fur, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: hair, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: horn, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: lying, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: on back, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: on towel, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: outside, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: pattern bikini, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: pattern clothing, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: pattern swimwear, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: paws, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: relaxing, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: sand, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: scales, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: sea, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: seaside, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: sky, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: sleeping, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: smile, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: solo, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: spread legs, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: spreading, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: striped bikini, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: striped clothing, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: striped swimwear, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: stripes, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: sunglasses, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: swimwear, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: tail, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: teeth, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: thick thighs, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: towel, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: umbrella, 
2024-03-26 18:29:59,119 - DEBUG: Writing tag: water, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: water bottle, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: wings, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: by nexivian, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: dota, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: mythology, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: dragon, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: scalie, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: 2018, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: hi res, 
2024-03-26 18:29:59,120 - DEBUG: Writing tag: female \(lore\), 
2024-03-26 18:29:59,121 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\2029459.json
2024-03-26 18:29:59,122 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\43b2ddea71bd8d13ab15b564f7268433.txt
2024-03-26 18:29:59,122 - DEBUG: Writing tag: animal genitalia, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: beach, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: beach umbrella, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: bedroom eyes, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: bikini, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: blue body, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: blue claws, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: blue cloaca, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: blue hair, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: blue horn, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: blue scales, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: blue sclera, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: blue teeth, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: bottle, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: butt, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: claws, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: cloaca, 
2024-03-26 18:29:59,122 - DEBUG: Writing tag: clothing, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: clothing aside, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: cloud, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: container, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: detailed background, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: dialogue, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: eyewear, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: female, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: feral, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: fur, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: genitals, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: hair, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: half-closed eyes, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: horizontal cloaca, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: horn, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: lying, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: narrowed eyes, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: on back, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: outside, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: parasol, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: pattern bikini, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: pattern clothing, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: pattern swimwear, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: paws, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: presenting, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: presenting cloaca, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: presenting hindquarters, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: relaxing, 
2024-03-26 18:29:59,123 - DEBUG: Writing tag: sand, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: scales, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: sea, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: seaside, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: seductive, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: sky, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: smile, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: solo, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: spread legs, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: spreading, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: striped bikini, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: striped clothing, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: striped swimwear, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: stripes, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: sunglasses, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: swimwear, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: swimwear aside, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: tail, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: talking to viewer, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: teeth, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: text, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: thick thighs, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: towel, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: umbrella, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: underwear, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: underwear aside, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: water, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: water bottle, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: wings, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: by nexivian, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: dota, 
2024-03-26 18:29:59,124 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:29:59,125 - DEBUG: Writing tag: mythology, 
2024-03-26 18:29:59,125 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:29:59,125 - DEBUG: Writing tag: dragon, 
2024-03-26 18:29:59,125 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:29:59,125 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:29:59,125 - DEBUG: Writing tag: scalie, 
2024-03-26 18:29:59,125 - DEBUG: Writing tag: western dragon, 
